#;;;;;;;;;;;;;x;;;
EVTDESC13201;Notícias chegam de $FROMCOUNTRY$, onde as elites locais expulsaram nosso embaixador do país  e suas tropas estão sitiando a nossa embaixada com a intenção aparente de aplicar essa decisão. Este assunto está se transformando em uma enorme perda de face internacional, que só pode ser evitada através de uma declaração formal de guerra contra o $FROMCOUNTRY$. Senhor, como devemos responder?;Nous venons d'apprendre que les élites locales de $FROMCOUNTRY$ ont expulsé notre ambassadeur et que leurs troupes assiègent notre ambassade. Cette affaire s'avère lourde de conséquences aux yeux du monde et il nous faut reprendre les choses en mains en déclarant la guerre à $FROMCOUNTRY$. Monsieur, que devons-nous faire ?;Uns erreichen Nachrichten aus $FROMCOUNTRY$, dass die lokale Herrscherelite unseren Botschafter des Landes verwiesen hat, und dass ihre Truppen unsere Botschaft anscheinend mit der Absicht belagern, diese Entscheidung auch durchzusetzen. Diese Affäre bedeutet für uns einen gewaltigen internationalen Gesichtsverlust, auf den wir nur mit einer formalen Kriegserklärung an $FROMCOUNTRY$ reagieren können. Wir sollen wir handeln?;;Nos llega la noticia desde $FROMCOUNTRY$ de que las élites gobernantes locales han expulsado del país a nuestro embajador y sus tropas han sitiado nuestra embajada con la clara intención de hacer cumplir tal decisión. Este asunto está derivando en una enorme pérdida de prestigio internacional, que solo se podrá contener mediante una declaración formal de guerra contra $FROMCOUNTRY$. Señor, ¿cómo debemos responder?;;;;;;;;;x;;
EVTOPTA13201;Por Jingo!;Bon sang !;Auf in den Krieg!;;¡Por Jingo!;;;;;;;;;x;;
EVTOPTB13201;Perhaps we should let the $FROMCOUNTRY_ADJ$ Dragon sleep.;Nous devrions peut-être laisser le dragon $FROMCOUNTRY_ADJ$ dormir.;Vielleicht sollten wir den $FROMCOUNTRY_ADJ$en Drachen schlafen lassen.;;Talvez devêssemos deixar a hidra $FROMCOUNTRY_ADJ$ dormir.;;;;;;;;;x;;
annex_core_country;Restaurar a ordem;Rétablir l'ordre;Stellen Sie die Ordnung wieder her;;Restablecer el orden;;;;;;;;;x;;
annex_core_country_short;Anexar $RECIPIENT$;Annexer $RECIPIENT$;Annektieren Sie $RECIPIENT$;;Anexionar $RECIPIENT$;;;;;;;;;x;;
annex_core_country_setup;Anexar $RECIPIENT$;Annexer $RECIPIENT$;Annektieren Sie $RECIPIENT$;;Anexionar $RECIPIENT$;;;;;;;;;x;;
annex_core_country_desc;Anexar um §Ycountry§W estrangeiro cujas províncias são todos os seus cores.;Annexez un §Ypays§W étranger dont toutes les provinces sont vos territoires clés.;Annektieren Sie alle Provinzen eines ausländischen §YLandes§W, die zu Ihren Kernprovinzen gehören.;;Anexiona un §Ypaís§W extranjero cuyas provincias son todas núcleos tuyos.;;;;;;;;;x;;
liberal_rebels_title;Rebeldes Jacobinos;Rebelles Jacobins;Jakobinische Rebellen;;Rebeldes jacobinos;;;;;;;;;x;;
liberal_rebels_name;Rebeldes Jacobinos;Rebelles Jacobins;Jakobinische Rebellen;;Rebeldes jacobinos;;;;;;;;;x;;
liberal_rebels_desc;Os rebeldes jacobinos liberais estão lutando pela inclusão de camadas mais amplas da população no governo da nação. Em uma monarquia absoluta, eles se levantarão para impor uma monarquia constitucional, enquanto em qualquer outro caso eles procurarão estabelecer uma democracia.;Les rebelles Jacobins libéraux luttent pour inclure des classes plus larges de la population dans le gouvernement de la nation. En présence d'une monarchie absolue, ils se dresseront pour imposer une monarchie constitutionnelle, s'ils ne cherchent pas à établir une démocratie.;Liberale jakobinische Rebellen streben danach, größere Teile unserer Bevölkerung in die Regierung unseres Landes zu integrieren. In einer absoluten Monarchie werden sie sich zur Erzwingung einer konstitutionellen Monarchie erheben. In anderen Situationen werden sie sich für die Errichtung einer Demokratie einsetzen.;;Los rebeldes jacobinos liberales pugnan por la inclusión de estratos más amplios de la población en el gobierno de la nación. En una monarquía absoluta, se alzarán para imponer una monarquía constitucional, mientras que en cualquier otro caso buscarán establecer una democracia.;;;;;;;;;x;;
liberal_rebels_army;Guarda Republicana;Garde républicaine;Republikanische Wache;;Guardia republicana;;;;;;;;;x;;
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restoration of Order to the $SECOND$ provinces;$ORDER$$FIRST$ rétablissement de l'ordre dans les provinces de $SECOND$;$ORDER$$FIRST$e Wiederherstellung der Ordnung in den $SECOND$en Provinzen;;$ORDER$ Restauración $FIRST$ del orden en las provincias $SECOND$;;;;;;;;;x;;
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restoration of Order to the $SECOND$ provinces;$ORDER$$FIRST$ rétablissement de l'ordre dans les provinces de $SECOND$;$ORDER$$FIRST$e Wiederherstellung der Ordnung in den $SECOND$en Provinzen;;$ORDER$ Restauración $FIRST$ del orden en las provincias $SECOND$;;;;;;;;;x;;
NOT_ENOUGH_FOR_BRIGADE;Não há atualmente o suficiente para mobilizar uma brigada;Il n’y a pas assez de soldats pour mobiliser un régiment.;Es gibt zur Mobilisierung einer Brigade derzeit nicht ausreichend viele Soldaten;;En este momento no hay suficiente para movilizar una brigada;;;;;;;;;x;;
