replenishment_transport_organisation_desc;Os depósitos eram pontos centrais no sistema de abastecimento em tempo de guerra, mas uma organização de transporte de reabastecimento era necessária para levar munição e papel higiênico aos homens.;Les dépôts étaient les points clés du système logistique en temps de guerre. Mais il était nécessaire d'organiser le transport afin que les hommes disposent en temps voulu des munitions et du papier-toilette.;Depots waren die Hauptstütze des Nachschubsystems zu Kriegszeiten, doch um Patronen, Toilettenpapier und andere Dinge zu den Soldaten zu bringen, war eine Nachschub-Transportorganisation unumgänglich.;;Los depósitos eran puntos centrales en el sistema de suministros en tiempos de guerra, pero era necesaria una organización del transporte de reabastecimiento para hacer llegar a los hombres la munición y el papel higiénico.;;;;;;;;;x;;;;
military_directionism;Direcionismo Militar;Directivisme militaire;Militärischer Direktionsmus;;Dirigismo militar;;;;;;;;;x;;;;
military_directionism_desc;Direcionismo Militar;Directivisme militaire;Militärischer Direktionsmus;;Dirigismo militar;;;;;;;;;x;;;;
army_political_lobbying;Lobby Político;Lobby politique;Politische Lobbyarbeit;;Presión política;;;;;;;;;x;;;;
army_political_lobbying_desc;Colocar oficiais de alta patente nas mãos de políticos e comitês de defesa permitiu que os militares influenciassem fortemente as decisões políticas sobre defesa e segurança nacional.;Mettre en place des officiers de haut rang auprès des politiciens et dans les commissions de la défense a permis à l'armée d'influer lourdement sur les décisions politiques concernant la défense et la sécurité nationale.;Durch den Kontakt hochrangiger Offiziere mit Politikern und Experten im Umgang mit Verteidigungsausschüssen aus den eigenen Reihen konnte die Armee mit Leichtigkeit starken Einfluss auf politische Entscheidungen bezüglich Verteidigungsfragen und Sicherheitspolitik ausüben.;;Que hubiera oficiales de rango superior atendiendo a los políticos y expertos en las comisiones de defensa, etc., facilitaba que el Ejército pudiera influir poderosamente en decisiones relativas a las políticas de defensa y seguridad.;;;;;;;;;x;;;;
army_military_political_decision_making;Decisão Político-Militar;Prise de décision politico-militaire;Militärisch-politische Entscheidungsfindung;;Toma decisiones político-militares;;;;;;;;;x;;;;
army_military_political_decision_making_desc;Em tempos de guerra, um Exército influente, que havia pressionado por sua causa por um longo tempo, poderia ter controle total não apenas sobre a execução da guerra, mas também sobre a gestão de recursos do país. Isso poderia basicamente ser chamado de Ditadura Militar governada pelo Estado Maior.;En temps de guerre, une armée influente qui a fait pression pour sa cause, depuis une longue période, peut avoir le contrôle complet, non seulement sur l'exécution de la guerre, mais aussi sur la gestion des ressources du pays. Cela pourrait en fait être appelé une dictature militaire régie par l'état-major général des armées. ;Zu Kriegszeiten konnte eine einflussreiche Armee, die für ihre Sache lange Zeit Lobbyarbeit geleistet hatte, nicht nur die völlige Kontrolle über die Kriegsführung übernehmen, sondern auch über die Ressourcenverwaltung des Landes. Dies konnte im Grunde eine Militärdiktatur unter Führung des Generalstabs genannt werden.;;En tiempos de guerra, un Ejército influyente que hubiera presionado por sus intereses durante largo tiempo, podría conseguir un control absoluto no sólo de la ejecución de la guerra, sino de toda la gestión de los recursos del país. A esto se le podría llamar básicamente 'dictadura militar', dirigida por el Estado Mayor.;;;;;;;;;x;;;;
army_local_military_government;Governo Militar Local;Administration militaire locale;Lokale Militärregierung;;Gobierno militar local;;;;;;;;;x;;;;
army_local_military_government_desc;Em uma sociedade altamente militarizada, ou em uma sociedade normal em guerra, muitas vezes é necessário não apenas ter cooperação civil-militar em nível local, mas, às vezes, ter oficiais na administração local. Isso significa não apenas um forte controle militar, mas também o poder do Exército pode aumentar desproporcionalmente em comparação com outras agências governamentais.;Dans une société fortement militarisée, ou une société normale en guerre, il est souvent nécessaire, non seulement d'avoir la coopération civilo-militaire au niveau local, mais parfois d'avoir dans l'administration locale des officiers en poste. Cela signifie non seulement un fort contrôle militaire, mais aussi que la puissance de l'Armée peut augmenter de manière disproportionnée par rapport à d'autres agences gouvernementales. ;In einer stark militarisierten Gesellschaft bzw. einer normalen Gesellschaft im Krieg wurden militärisch-zivile Kooperationsausschüsse nicht nur auf lokaler Ebene benötigt - manchmal bestanden lokale Regierungen sogar fast ausschließlich aus Offizieren. Dies bedeutete nicht nur starke militärische Kontrolle, sondern auch, dass die Macht der Armee unproportional größer war als die anderer behördlicher Einrichtungen.;;En una sociedad fuertemente militarizada, o en una sociedad normal en guerra, a menudo eran necesarias no sólo juntas de cooperación entre militares y civiles a nivel local, a veces, los oficiales también nombraban a la mayoría de gobiernos locales. Esto suponía un fuerte control militar, pero también que el poder del ejército aumentaba desproporcionadamente en comparación al de los organismos gubernamentales.;;;;;;;;;x;;;;
aeronautics;Aeronáutica;Aéronautique;Luftfahrt;;Aeronáutica;;;;;;;;;x;;;;
aeronautics_desc;Aeronáutica;Aéronautique;Luftfahrt;;Aeronáutica;;;;;;;;;x;;;;
early_interwar_bombers;Primeiros Bombardeiros do Período entre Guerras;Premiers bombardiers de l'entre-deux-guerres;Früher Zwischenkriegsbomber;;Bombarderos entreguerras primitivos;;;;;;;;;x;;;;
early_interwar_bombers_desc;Depois que um primeiro piloto soltou uma granada em seu inimigo, o uso da aviação provou ser um ótimo ativo tático e estratégico. Para melhorar e desenvolver essa capacidade, bombardeiros foram desenvolvidos.;Après qu'un premier pilote ait largué une grenade sur son ennemi, l'utilisation de l'aviation s'est avérée être un grand atout tactique et stratégique. Pour améliorer et développer cette capacité, des bombardiers ont été mis au point.;Seit der erste Pilot eine Granate über dem Feind abgeworfen hatte, wurde man sich mehr und mehr über den enormen taktischen und strategischen Wert der Bekämpfung des Feindes aus der Luft bewusst. Zur Erweiterung und Verbesserung dieser Fähigkeit wurden spezialisierte Bomber entwickelt.;;Desde el primer piloto que dejó caer una granada sobre el enemigo, el uso de la aviación para soltar bombas sobre el enemigo se consolidó como una realidad de gran valor táctico y estratégico. Para mejorar y expandir esta capacidad, se desarrollaron los bombarderos.;;;;;;;;;x;;;;
late_interwar_bombers;Últimos Bombardeiros do Período entre Guerras;Derniers bombardiers de l'entre-deux-guerres;Späte Zwischenkriegsbomber;;Bombarderos de entreguerras tardíos;;;;;;;;;x;;;;
late_interwar_bombers_desc;Avanços no design de aeronaves, melhorias na construção, motores de aeronaves mais potentes, tudo isso expande muito as capacidades dos bombardeiros para cumprir suas missões. Maior alcance, maior carga útil e melhor blindagem, contribuem para tornar os bombardeiros uma ameaça cada vez maior para as nações combatentes.;Les progrès dans la conception des avions, les améliorations en construction, les moteurs d'avion plus puissants, tout cela étend considérablement les capacités des bombardiers à accomplir leurs missions. L'augmentation de la portée, une plus grande charge utile, et une meilleure armure, concourent à faire des bombardiers une menace toujours plus grande pour les pays combattants.;Fortschritte in den Bereichen Flugzeugdesign, Flugzeugbau und Flugzeugmotoren verbesserten die Fähigkeiten von Bombern erheblich. Größere Reichweite, Nutzlast und Panzerung machten Bomber für alle kriegführenden Nationen zu viel größeren Bedrohungen als zuvor.;;Los avances en el diseño de los aviones, las mejoras en la construcción y el perfeccionamiento de los motores mejoró en gran medida la capacidad de los bombarderos de cumplir con su misión. El aumento del alcance, la carga útil y el blindaje convirtió a los bombarderos en una amenaza mucho mayor para los países combatientes.;;;;;;;;;x;;;;
early_interwar_fighters;Primeiros Caças do Período entre Guerras;Premiers chasseurs de l'entre-deux-guerres;Frühe Zwischenkriegsjäger;;Cazas de entreguerras primitivos;;;;;;;;;x;;;;
early_interwar_fighters_desc;O conceito de negar o direito do inimigo de acessar os céus acima de seu exército foi descoberto no começo da guerra aérea. Os aviões cuja única função era interceptar e eliminar a aviação inimiga começaram a ser usados muito antes dos bombardeiros.;Le concept de dénier le droit à l'ennemi d'accéder au ciel au-dessus de son armée a été découvert au début balbutiant de la guerre aérienne. Les aéronefs dont le seul rôle était d'engagé et d'éliminé les avions ennemis ont trouvé leur usage bien avant leurs cousins bombardiers. ;Das Konzept, dem Feind den Zugang zum Luftraum über der eigenen Armee zu verwehren, wurde schon früh zu Beginn des aufkommenden Luftkriegs entdeckt. Flugzeuge, deren einzige Aufgabe darin bestand, feindliche Flugzeuge abzuschießen, waren schon einige Zeit vor den Bombern im Einsatz.;;La idea de impedir que el enemigo accediera al cielo sobre las propias fuerzas apareció desde los primeros momentos de la guerra aérea. Los aviones cuya única función era interceptar y eliminar a la aviación enemiga comenzaron a usarse mucho antes que los bombarderos.;;;;;;;;;x;;;;
late_interwar_fighters;Últimos Caças do Período entre Guerras;Derniers chasseurs de l'entre-deux-guerres;Späte Zwischenkriegsjäger;;Cazas de entreguerras tardíos;;;;;;;;;x;;;;
late_interwar_fighters_desc;Em um ciclo interminável, avanços em uma área de guerra levaram imediatamente a avanços em outra. A aeronave especializada em atacar aeronaves inimigas se beneficiou das mesmas vantagens que os bombardeiros, em resposta ao desenvolvimento destes. Novos motores, melhores designs, miras melhoradas e armas mais poderosas fizeram dos caças as coisas mais mortais no ar.;Dans un cycle sans fin, les progrès dans un domaine ont mené directement à des progrès dans d'autres secteurs. Les avions de combat dédiés, dont le rôle est d'engagé les avions ennemis, ont acquis des avantages provenant des avancées des avions bombardiers. Les nouveaux moteurs, des meilleures conceptions, des viseurs améliorés, et des armes plus performantes, ont fait des chasseurs les plus meurtrières des choses en l'air.;Technologische Fortschritte in einem Bereich führten in einer niemals endenden Spirale direkt zu Fortschritten in anderen Bereichen. Spezialisierte Jagdflugzeuge, deren Aufgabe die Bekämpfung feindlicher Flugzeuge war, profitierten von technologischen Fortschritten bei der Bomberentwicklung - auch, um mit deren Entwicklung mithalten zu können. Neue Motoren, verbesserte Designs, Zielvorrichtungen und Kanonen machten diese Jäger zu den tödlichsten Flugzeugen überhaupt.;;En un ciclo interminable, los avances en un área bélica llevaban de inmediato a avances en otro. Los aviones especializados en atacar a la aviación enemiga se beneficiaron de las mismas ventajas que los bombarderos, como respuesta al desarrollo de estos. Nuevos motores, mejores diseños, miras mejoradas y cañones más potentes convirtieron a los cazas en los auténticos depredadores del aire.;;;;;;;;;x;;;;
t_air_superiority;Superioridade Aérea;Supériorité aérienne;Luftüberlegenheit;;Superioridad aérea;;;;;;;;;x;;;;
t_air_superiority_desc;Com o advento das aeronaves, não demorou muito até que surgisse a questão de como elas poderiam ser usadas em tempos de guerra. A princípio, seu uso primário era para reconhecimento, mas logo depois aeronaves começaram a ser usadas para bombardear alvos militares e abater outras aeronaves. Novas idéias e conceitos tiveram que ser desenvolvidos para melhor utilizar esta nova arma militar.;Avec l'arrivée des avions, il ne fallut pas longtemps avant que la question ne se pose de savoir comment ils pourraient être utilisés en temps de guerre. Au début, leur utilisation primaire a été pour la reconnaissance, mais peu après, des avions ont commencé à être utilisés pour bombarder des cibles militaires, et abattre d'autres avions. De nouvelles idées et le concept devaient donc évoluer afin d'utiliser au mieux cette nouvelle arme militaire. ;Nicht lange nach der Erfindung des Flugzeugs kam die Frage auf, wie sie zu Kriegszeiten eingesetzt werden könnten. Anfänglich wurden sie militärisch vor allem für Aufklärungszwecke eingesetzt, doch schon bald bombardierten Flugzeuge militärische Ziele oder schossen andere Flugzeuge ab. Zum besten Einsatz dieser neuen Waffe mussten also neue Ideen und Konzepte entwickelt werden.;;Tras la aparición de la aviación, no tardó mucho en plantearse la pregunta de cómo se podía utilizar en tiempo de guerra. Al principio se utilizaron en misiones de reconocimiento, pero al poco tiempo los aviones comenzaron a utilizarse para bombardear objetivos militares y derribar aviones enemigos. Para sacar el máximo partido a esta nueva arma de guerra hubo que desarrollar nuevos conceptos e ideas.;;;;;;;;;x;;;;
flying_circus_doctrine;Doutrina do Circo Voador;Doctrine du cirque volant;Staffelformationsdoktrin;;Doctrina circo volador;;;;;;;;;x;;;;
flying_circus_doctrine_desc;Como a interceptação e destruição de aeronaves inimigas tornou-se cada vez mais importante, os líderes militares logo perceberam que os caças funcionavam melhor quando trabalhavam juntos como grupo, para que pudessem apoiar uns aos outros e aumentar as chances de sobrevivência e interceptações bem-sucedidas.;Comme l'interception et la destruction des avions ennemis par les chasseurs sont devenues de plus en plus importantes, les chefs militaires ont vite compris que les chasseurs fonctionnaient bien mieux lorsqu'ils travaillaient ensemble en tant que groupe, afin qu'ils puissent se soutenir mutuellement et augmenter à la fois les chances de survie et la réussite des interceptions.;Als das Abfangen und Vernichten feindlicher Flugzeuge durch eigene Flugzeuge zunehmend wichtiger wurde, erkannten Militärführer schon bald, dass Jagdflugzeuge am besten als Gruppe funktionierten. Durch die gegenseitige Unterstützung erhöhten sich ihre Überlebenschancen und die Erfolgswahrscheinlichkeit der ausgeführten Missionen.;;A medida que aumentaba la importancia de la destrucción de los aviones enemigos, los líderes militares comenzaron a darse cuenta de que los cazas eran más eficaces cuando operaban como grupo para poder apoyarse unos a otros y aumentar las probabilidades, tanto de sobrevivir como de interceptar con éxito al enemigo.;;;;;;;;;x;;;;
force_substitution_doctrine;Doutrina da Substituição da Força;Doctrine de substitution des forces;Staffelformationsdoktrin;;Doctrina de sustitución de fuerza;;;;;;;;;x;;;;
force_substitution_doctrine_desc;À medida que os combates aéreos aumentavam em freqüência, tornou-se cada vez mais importante que aeronaves e pilotos pudessem rodar no campo de batalha para evitar a exaustão. A rotação permitiu que os pilotos mais capazes estivessem na frente, o que multiplicou suas chances de sucesso.;Comme les combats aériens sont devenus de plus en plus fréquents, il devenait important de faire tourner les avions et les équipages dans les bases aériennes de premières lignes, de manière à éviter l'épuisement. D'ou la rotation autorisée pour les pilotes les plus capables d'être à l'avant, augmentant ainsi les chances de succès. ;Als die Luftkämpfe an Häufigkeit immer mehr zunahmen, wurde die Rotation von Flugzeugbesatzungen und Bodenmannschaften durch Luftstützpunkte an der Front zur Vermeidung von Erschöpfung zunehmend wichtiger. Aufgrund der Rotation konnten die fähigsten Piloten an der Front stationiert werden, was die Erfolgschancen erhöhte.;;A medida que los combates aéreos aumentaban en frecuencia, se hizo cada vez más importante que los aviones y los pilotos pudieran rotar en el campo de batalla para evitar el agotamiento. La rotación permitía que los pilotos más capaces estuvieran en el frente, lo que multiplicaba sus probabilidades de éxito.;;;;;;;;;x;;;;
battlefield_destruction_doctrine;Doutrina de Destruição do Campo de Batalha;Doctrine de destruction du champ de bataille;Schlachtfeldzerstörungsdoktrin;;Doctrina de la destrucción del campo de batalla;;;;;;;;;x;;;;
battlefield_destruction_doctrine_desc;A destruição do campo de batalha pedia que o poder aéreo se concentrasse no bombardeio das unidades militares inimigas da linha de frente, em estreita cooperação com ataques amistosos lançados contra essas unidades inimigas.;La destruction du champ de bataille impliquait que la puissance aérienne se concentre sur le bombardement des unités militaires ennemies du front, ainsi qu'une coopération étroite avec les assauts alliés lancés contre ces mêmes unités ennemies.;Die Schlachtfeldzerstörungsdoktrin forderte die Fokussierung auf die Bombardierung feindlicher Fronteinheiten in enger Kooperation mit Bodenangriffen gegen dieselben Einheiten.;;La doctrina de la destrucción del campo de batalla exigía el uso de la fuerza aérea para bombardear las unidades militares enemigas del frente, en estrecha colaboración con asaltos de unidades enemigas.;;;;;;;;;x;;;;
operational_destruction_doctrine;Doutrina de Destruição Operacional;Doctrine de destruction opérationnelle;Operative Vernichtungsdoktrin;;Doctrina de destrucción operacional;;;;;;;;;x;;;;
operational_destruction_doctrine_desc;A destruição operacional pedia que o poder aéreo se concentrasse no bombardeio da infraestrutura que sustentava as unidades de campo do inimigo, a fim de impedir seu reabastecimento e redistribuição, reduzindo sua mobilidade para incapacitá-los a responder às ofensivas contra seus pontos fracos. .;L'opération de destruction impliquait que la puissance aérienne se concentre sur le bombardement de l'infrastructure qui appuyait les unités ennemies sur le terrain, afin d'empêcher leur ravitaillement et leur redéploiement, diminuant ainsi leur mobilité et de les rendre incapables de répondre aux offensives lancées contre leurs points faibles. ;Die operative Vernichtungsdoktrin forderte die Fokussierung der Luftwaffe auf die Bombardierung der die feindlichen Bodentruppen unterstützenden Infrastruktur, um deren Nachschubversorgung und Neueinsatz zu verhindern. Damit sollte die Mobilität der Feindeinheiten eingeschränkt und sie der Fähigkeit beraubt werden, Offensiven der eigenen Truppen gegen Schwachstellen in den feindlichen Linien zu abzuwehren.;;La doctrina de la destrucción operacional se centraba en el uso de la fuerza aérea para bombardear la infraestructura de apoyo de las unidades militares del enemigo, para impedir su reabastecimiento y redespliegue y así reducir su movilidad hasta incapacitarlas para responder a las ofensivas contra sus puntos débiles.;;;;;;;;;x;;;;
strategic_destruction_doctrine;Doutrina de Destruição Estratégica;Doctrine de destruction stratégique;Strategische Vernichtungsdoktrin;;Doctrina de la destrucción estratégica;;;;;;;;;x;;;;
strategic_destruction_doctrine_desc;A doutrina da destruição estratégica defende o uso do poder aéreo para bombardear cidades e fábricas inimigas, a fim de destruir a capacidade do inimigo de produzir armas de guerra, derrotar a vontade combativa de sua população e forçar seu governo a se render.;La destruction stratégique impliquait que la puissance aérienne se concentre sur le bombardement des villes ennemies et de ses usines, afin de non seulement détruire la capacité adverse à produire les armes de guerre, mais aussi pour briser la volonté de son peuple, ce qui entraînait une pression accrue sur les gouvernements ennemis pour qu'ils se rendent. ;Die strategische Vernichtungsdoktrin forderte die Fokussierung der Luftwaffe auf die Bombardierung feindlicher Städte und Fabriken, um nicht nur die feindliche Produktionsfähigkeit von Kriegswaffen zu zerstören, sondern auch um den Willen der feindlichen Bevölkerung zu brechen. Das Ziel dieser Doktrin war, steigenden Druck auf die feindliche Regierung auszuüben und deren Kapitulation zu erzwingen.;;La doctrina de la destrucción estratégica propugna el uso de la fuerza aérea para bombardear las ciudades y fábricas enemigas, a fin de destruir la capacidad del enemigo para producir armas de guerra, acabar con la voluntad combativa de su población y obligar a su gobierno a rendirse.;;;;;;;;;x;;;;
army_leadership;Liderança do Exército;Commandement ;Armeeführung;;Mando militar;;;;;;;;;x;;;;
army_leadership_desc;Estes são os princípios de educação e liderança usados pelo seu corpo de oficiais. Melhores procedimentos de liderança aumentarão os valores de organização e moral de suas unidades.;Il s'agit de la formation et des règles de commandement de vos officiers. De meilleures règles de commandement amélioreront l'organisation et le moral de vos équipages.;Dies sind die Ausbildungsmethoden und Führungsprinzipien Ihres Offizierskorps. Verbesserte Führungsverfahren erhöhen die Organisations- und Moralwerte Ihrer Einheiten.;;Esto incluye los principios de instrucción y mando usados por tus cuerpos de oficiales. Unos procedimientos de mando mejores aumentarán la eficacia de la organización y la moral de tus unidades.;;;;;;;;;x;;;;
army_command_principle;O Princípio do Comando;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;;x;;;;
army_command_principle_desc;O Princípio do Comando;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;;x;;;;
army_professionalism;Profissionalismo do Exército;Professionnalisme;Berufsoffiziere;;Profesionalismo militar;;;;;;;;;x;;;;
army_professionalism_desc;Profissionalismo do Exército;Professionnalisme;Berufsoffiziere;;Profesionalismo militar;;;;;;;;;x;;;;
army_academic_training;Formação Académica;École navale;Akademische Ausbildung;;Formación académica;;;;;;;;;x;;;;
army_academic_training_desc;Isso significava que, para se tornar um oficial, já não bastava ser de sangue nobre. Você também teve que receber uma educação formal que poderia ser tão boa quanto qualquer universidade. Essa foi uma das causas mais importantes por trás da profissionalização do corpo de oficiais.;Il ne suffisait plus d'avoir le sang bleu pour devenir officier. Il fallait également suivre une formation spéciale qui pouvait au mieux égaler celle d'une université. Ceci a été l'un des éléments majeurs de la professionnalisation du corps des officiers.;Dies bedeutete, dass es für eine Offizierslaufbahn nicht länger ausreichte, aus einer Adelsfamilie zu stammen. Vielmehr musste man auch über eine formelle Ausbildung verfügen, die möglichst Universitätsniveau hatte. Dies war einer der wichtigsten Hintergründe für die Professionalisierung des Offizierskorps.;;Esto suponía que para convertirse en oficial ya no bastaba con ser de sangre noble. También había que recibir una educación formal que podía ser tan buena como la de cualquier universidad. Ésta fue una de las causas más importantes que se hallaban tras la profesionalización de los cuerpos de oficiales.;;;;;;;;;x;;;;
field_training;Treinamento de Campo;Entraînement sur le terrain;Ausbildung im Feld;;Entren. de campo;;;;;;;;;x;;;;
field_training_desc;Anteriormente, em treinamento, significava treinamento de marcha e treinamento básico, mas, nesse ponto, as unidades completas treinavam a interoperacionalidade no campo, agindo como se sua brigada ou divisão estivesse em estado de guerra. Este treinamento aumentou muito o desempenho de combate das unidades.;L'entraînement, qui se résumait à la marche et au maniement d'arme, a évolué pour laisser place à des exercices inter-armes plaçant des régiments ou des divisions en situation de guerre. Ceci a considérablement accru les performances au combat des unités.;Anfangs bedeutete Grundausbildung noch Marschieren und einfachen Drill, aber zu diesem Zeitpunkt übten ganze Einheiten die Gefechtskooperation im Feld unter realen Kampfbedingungen. Dieses Training steigert die Gefechtsleistung von Einheiten beträchtlich.;;Antes, el entrenamiento significaba marchas e instrucción básica, pero ahora todas las unidades entrenaban la operatividad conjunta en el campo, actuando como si su brigada o división estuviera realmente en guerra. Esta formación aumentó notablemente el rendimiento del combate de las unidades.;;;;;;;;;x;;;;
army_societal_status;Status Social;Statut social;Gesellschaftlicher Status;;Categoría social;;;;;;;;;x;;;;
army_societal_status_desc;A profissionalização e o fato de que os oficiais vieram principalmente da classe média e não da nobreza, melhoraram o status social dos oficiais.;La professionnalisation et le fait que les officiers provenaient majoritairement des classes moyennes et non plus de la noblesse, ont amélioré le statut social des officiers.;Zu diesem Zeitpunkt erhöhte die Professionalisierung des Offizierskorps und die Tatsache, dass die Mehrheit seiner Angehörigen aus der Mittelklasse stammten, den gesellschaftlichen Status der Offiziere.;;En esta época, la profesionalización de los cuerpos de oficiales y el hecho de que su mayoría estuviera compuesta por hombres de clase media en lugar de nobles mejoraron su categoría social.;;;;;;;;;x;;;;
army_decision_making;Tomada de Decisões no Exército;Prise de décision;Armee-Entscheidungsfindung;;Toma de decisiones en el ejército;;;;;;;;;x;;;;
army_decision_making_desc;Tomada de Decisões no Exército;Prise de décision;Armee-Entscheidungsfindung;;Toma de decisiones en el ejército;;;;;;;;;x;;;;
army_independent_command;Comando Independente;Initiative de commandement;Befehlsunabhängigkeit;;Mando independiente;;;;;;;;;x;;;;
army_independent_command_desc;As velhas regras diziam que se um oficial quebrasse uma ordem de um oficial superior, ele teria que enfrentar uma corte marcial. Isso tornou a tomada de decisão muito inconclusiva. Naquela época, as regras estabeleciam que um oficial tinha que cumprir a idéia central da ordem de seu oficial superior, mas como fazê-lo dependia dele.;Les anciennes règles précisent qu'un officier enfreignant les ordres d'un officier supérieur devait passer en cour martiale. Cela rend la prise de décision très floue. À ce stade, les réglements disent que les actes d'un officier doivent être jugés par rapport à l'idée de base du commandement de son supérieur, mais la façon dont cela est fait relève de sa propre discrétion.;Das alte Regelwerk besagte, dass ein Offizier, der die Befehle eines Vorgesetzten missachtete, vor das Kriegsgericht zu bringen war. Dies führte zu äußerst unentschlossenen Entscheidungsfindungen. Zu diesem Zeitpunkt besagte das Regelwerk, dass ein Offizier zwar den Befehlskern eines Vorgesetzten ausführen musste, die Art und Weise aber ihm selbst überlassen war.;;Las antiguas normas decían que, si un oficial incumplía una orden de un oficial superior, tenía que enfrentarse a un consejo de guerra. Eso hacía que la toma de decisiones fuera muy poco concluyente. En ese momento, las reglas establecieron que un oficial tenía que cumplir la idea central de la orden de su oficial superior, pero cómo hacerlo quedaba a su elección.;;;;;;;;;x;;;;
army_continuous_issuing_of_orders;Emissão Contínua de Ordens;Continuité des ordres;Kontinuierliche Befehlserteilungen;;Emisión constante de órdenes;;;;;;;;;x;;;;
army_continuous_issuing_of_orders_desc;Usando um sistema de pessoal, mesmo em unidades de baixo escalão, os líderes foram autorizados a dar ordens de forma contínua e precisa.;Grâce à l'existence d'états-majors mêmes aux échelons inférieurs, le commandant en chef pouvait donner en permanence des ordres précis. ;Durch die Verwendung eines Stabssystems selbst bei niederrangigen Einheiten konnte ein militärischer Anführer seine Befehle kontinuierlich und präzise erteilen.;;El uso de un sistema de Estado Mayor en las unidades de escalones inferiores posibilitaba que el líder diera órdenes continuas y precisas. ;;;;;;;;;x;;;;
army_delegated_power;Poder Delegado;Délégation de pouvoir;Delegierte Befehlsgewalt;;Delegar el poder;;;;;;;;;x;;;;
army_delegated_power_desc;Isso significava que um oficial poderia delegar temporariamente autoridade a um ou mais de seus subordinados quando se tratava de áreas claramente definidas de responsabilidades. Isso significava que ele não tinha que controlar tudo a si mesmo em todos os momentos e que ele poderia se concentrar nas questões importantes.;Cela signifie qu'un officier supérieur peut déléguer des pouvoirs temporaires à un ou plusieurs de ses subordonnés en définissant clairement les domaines de responsabilités. Ainsi, il n'a pas à tout contrôler lui-même en tout temps et il peut se concentrer sur les questions importantes. ;Dies bedeutete, dass ein Offizier einem oder mehreren Untergebenen vorübergehend die Befehlsgewalt für klar definierte Aufgabengebiete übergeben konnte. Dies bedeutete, dass er nicht ständig alles selbst kontrollieren musste und sich auf die wichtigsten Probleme konzentrieren konnte.;;Un oficial podía delegar su autoridad temporalmente en uno o más de sus subordinados cuando llegaba a áreas de responsabilidad claramente definidas. Esto significaba que no tenía que controlarlo todo él mismo en todo momento y que podía concentrarse en cuestiones más importantes.;;;;;;;;;x;;;;
army_risk_management;Gestão de Risco do Exército;Gestion des risques;Armee-Risikomanagement;;Supervisión de riesgos en el ejército;;;;;;;;;x;;;;
army_risk_management_desc;Gestão de Risco do Exército;Gestion des risques;Armee-Risikomanagement;;Supervisión de riesgos en el ejército;;;;;;;;;x;;;;
army_wargames;Jogos de Guerra;Kriegspiel (jeux de guerre);Manöver;;Juegos de guerra;;;;;;;;;x;;;;
army_wargames_desc;Consistia em recriar uma situação, uma guerra ou um conflito fictício e confrontar os comandantes entre si, treinando-os na redação de ordens, comunicações e elaboração de planos. Táticas e técnicas de treinamento também foram treinadas até certo ponto.;Les wargames ou mises en situation des équipes. C'est à dire jouer une situation, un conflit fictif, et mettre les états-majors en guerre les uns contre les autres, s'entrainant à donner par écrits : les ordres, les communications et la planification. Dans une certaine mesure, cela permet de renforcer également les compétences tactiques et opérationnelles. ;Diese Manöver simulierten für die Ausbildung von Stabsoffizieren fiktive Konflikte, in denen sie gegeneinander antraten. Dabei wurden sie im Verfassen von Befehlen, Kommunizieren und Planen unterwiesen. Auf gewisse Weise wurden dabei auch ihre taktischen und operativen Fähigkeiten ausgebildet.;;Los juegos de guerra eran una instrucción destinada al Estado Mayor. Consistía en recrear una situación, una guerra o conflicto ficticio, y enfrentar a los mandos entre sí, entrenándolos en la escritura de órdenes, comunicaciones y elaboración de planes. También se entrenaba, hasta cierto grado, tácticas y técnicas operativas.;;;;;;;;;x;;;;
army_alternative_plans;Planos Alternativos;Plans de rechange;Alternativpläne;;Planes alternativos;;;;;;;;;x;;;;
army_alternative_plans_desc;Ao permitir que a equipe produzisse vários planos alternativos, a melhor alternativa poderia ser percebida mais rapidamente pelo comandante. Além disso, se as coisas mudassem, o comandante e sua equipe sempre tinham uma alternativa para ir rapidamente.;En laissant l'état-major produire plusieurs plans alternatifs, la meilleure solution peut-être discerner plus rapidement par le commandant en chef. Ainsi, si les choses ont changé, le commandement a toujours une alternative à proposer en situation d'urgence. ;Indem der Kommandeur von seinen Stabsoffizieren mehrere Alternativpläne ausarbeiten ließ, konnte er die beste Alternative schneller erkennen. Im Falle einer unerwarteten Situationsänderung hatte der Kommandeur und sein Stab außerdem schnell eine Alternative zur Hand.;;Dejando que el Estado Mayor creara algunos planes alternativos, el comandante percibiría más rápidamente la mejor alternativa. Además, si se producía un giro en los acontecimientos, el comandante y su jefatura siempre tendrían lista una alternativa.;;;;;;;;;x;;;;
saddle_orders;Pedidos Sob Pressão;Ordres sous pression;Befehlssicherheit;;Órdenes sobre la marcha;;;;;;;;;x;;;;
