COLONIAL_POINTS;Colonial Power;;Kolonialmacht;;;;;;;;;;;x;
COLONIAL_POINTS_TECH;Colonial power points;;Kolonialmacht-Wertung;;;;;;;;;;;x;
CRISIS_TITLE_COUNTRY;$COUNTRY_ADJ$ Crisis;;$COUNTRY_ADJ$ Konflikt;;;;;;;;;;;x;
CRISIS_DESCRIPTION_INFLUENCE;A luta pelo controle em $COUNTRY$;;Der Kampf um die Kontrolle in $COUNTRY$;;;;;;;;;;;x;
NAVAL_SORT_LABEL;Ordenar por:;;Sortieren nach:;;;;;;;;;;;x;
NAVAL_SORT_TYPE;Tipo;;Typ;;;;;;;;;;;x;
NAVAL_SORT_STANCE;Posição;;Haltung;;;;;;;;;;;x;
NAVAL_SORT_STR_ORG;Str/Org;;Stärke/Org.;;;;;;;;;;;x;
battleship;Battleship;;Kampfschiff;;;;;;;;;;;x;
UNCOLONIZED_WITHDRAW;Retirada;;Zurückziehen;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL1;Expedição;;Expedition;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL2;Colonos;;Kolonisten;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL3;Posto Avançado;;Außenposten;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL4;Assentamento;;Siedlung;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL5;Posto de Guarda;;Wachposten;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL1;Envie expedição;;Expedition senden;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL2;Envie colonos;;Kolonisten senden;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL3;Construir posto avançado;;Außenposten bauen;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL4;Construir assentamento;;Siedlung bauen;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL5;Reforçar o Posto de Guarda;;Wachposten verstärken;;;;;;;;;;;x;
#TENSION_DECAY;Decay: §Y$VAL$§!;;Zerfall: §Y$VAL$§!;;;;;;;;;;;x;
CB_TENSION;Justificativa de guerra: §Y$VAL$§!;Casus Belli: §Y$VAL$§!;Kriegsrechtfertigung: §Y$VAL$§!;;;;;;;;;;;x;
TENSION_FROM_ACTIVE_CRISIS;Crise ativa: §Y$VAL$§!;;Aktive Konflikte: §Y$VAL$§!;;;;;;;;;;;x;
AT_WAR_TENSION_DECAY;$COUNTRY$ está em guerra: §Y$VAL$§;;$COUNTRY$ befindet sich im Krieg: §Y$VAL$§;;;;;;;;;;;x;
TRIGGER_FLASHPOINT_TAG;Flashpoint attacker;;Unruheherd-Angreifer;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_SETUP;Quando evitamos apoiar um dos lados da crise;;Wenn wir es vermieden haben, eine der Seiten in einem Konflikt zu unterstützen;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_HEADER;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_1;Indecisão Diplomática;*;Diplomatische Unentschlossenheit;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_2;Por causa de nossa falha em agir;*;Aufgrund unseres Unvermögens zu handeln,;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_3;nosso prestígio é reduzido por §R$PENALTY$§!.;*;wird unser Prestige um §R$PENALTY$§! reduziert.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_4;No futuro, devemos nos posicionar na política internacional ou nos arriscar a ser ignorados.;*;In Zukunft müssen wir in der internationalen Politik Stellung beziehen oder wir riskieren es, ignoriert zu werden.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_LOG;Nós falhamos em agir antes da crise atual ser concluída;;Wir haben es verpasst zu handeln, bevor der aktuelle Konflikt ihren Abschluss fand;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_STARTED_SETUP;Uma crise internacional começou;;Ein internationaler Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_STARTED_1;Crise Internacional;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_STARTED_2;A tensão diplomática causou uma crise internacional em;*;Diplomatische Spannungen führten zu einem internationalen Konflikt in;;*;;;;;;;;;x;
CRISIS_STARTED_3;$CRISISTARGET$;;$CRISISTARGET$;;;;;;;;;;;x;
CRISIS_STARTED_4;Não duvidamos que isso seja finalizado de maneira civilizada.;;Wir bezweifeln nicht, das dies in zivilisierter Weise beendet wird.;;;;;;;;;;;x;
CRISIS_STARTED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_LOG;Uma nova crise começou;;Ein neuer Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_BECAME_WAR_SETUP;Uma crise se transformou em guerra;;Ein Konflikt ist in einen Krieg ausgeartet;;;;;;;;;;;x;
CRISIS_BECAME_WAR_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BECAME_WAR_1;Crise Internacional;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_2;As negociações diplomáticas na atual crise fracassaram.;*;Die diplomatischen Verhandlungen im aktuellen Konflikt sind fehlgeschlagen.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_3;Parece que o campo de batalha decidirá quem está certo.;*;Das Schlachtfeld wird wohl entscheiden wer Recht hat.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_LOG;Uma crise se transformou em guerra.;;Ein Konflikt ist in einen Krieg ausgeartet.;;;;;;;;;;;x;
CRISIS_BECAME_WAR_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
IS_IN_CRISIS;está envolvido em uma crise.;;ist in einen Konflikt verwickelt.;;;;;;;;;;;x;
IS_NOT_IN_CRISIS;não está envolvido em uma crise.;;ist nicht in einen Konflikt verwickelt.;;;;;;;;;;;x;
BACK_CRISIS_DI;Oferta de apoio a um país em crise;;Angebot zur Unterstützung eines in einem Konflikt befindlichen Landes;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_SETUP;Quando ninguém oferece apoio em um conflito;;Wenn niemand in einem Konflikt Unterstützung anbietet;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_NOBODY_BACKED_1;Crise evitada por enquanto;*;Konflikt vorerst abgewendet;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_2;A Crise em;;Der Konflikt in;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_3;§Y$CRISISTARGET$§!;*;§Y$CRISISTARGET$§!;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_4;não conseguiu atrair interesse internacional neste momento.;;hat zu diesem Zeitpunkt kein internationales Interesse hervorgerufen.;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_LOG;Ninguém apoiou a Crise atual;;Niemand hat den aktuellen Konflikt unterstützt;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
BP_TOOL_ICON_INFANTRY;Ícone de Infantaria;;Infanterie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COMBAT;Ícone de Batalha;;Kampf-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_CAVALRY;Ícone de Cavalaria;;Kavallerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_ARTILLERY;Ícone de Artilharia;;Artillerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_NAVAL;Ícone Base Naval;;Marinestützpunkt-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INVASION;Ícone de Invasão;;Invasion-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WOODEN_SHIP;Ícone de Navio;;Schiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_IRONCLAD;Ironclad icon;;Panzerschiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INDUSTRY;Ícone da Indústria;;Industrie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COLONY;Ícone de Colônia;;Kolonie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_1;Ícone de Objetivo de Guerra;;Kriegsziel-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_2;Ícone de Objetivo de Guerra;;Kriegsziel-Symbol;;;;;;;;;;;x;
TAKE_SIDE_PENALTY;Penalidade de prestígio por não tomar um lado: §R$VAL$§!;;Malus auf Prestige, da keine Seite gewählt wurde: §R$VAL$§!;;;;;;;;;;;x;
NO_CALL_ALLY_CRISIS;Não é possível chamar aliados para uma guerra, originada por uma crise, antes que as Grandes Guerras estejam ativadas;;Kann keine Verbündeten zu einem Konfliktkrieg rufen, bevor Große Kriege nicht aktiviert wurden;;;;;;;;;;;x;
PRODUCTION_BONUS;Bônus de: $BON$;;$BON$ Bonus von:;;;;;;;;x;;;;
