REVOLTALLIANCE_BTN3;Ir para;Voir;Goto;IdŸ do;Ir a;Andare;Menj ide:;Pøejít na;;;;;;x;;
RHO;Rodésia do Sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x;;
RHO_proletarian_dictatorship;Zimbábue;Zimbabwe;Simbabwe;;Zimbabwe;;;;;;;;;x;;
RHO_absolute_monarchy;Rodésia do Sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x;;
RHO_hms_government;Rodésia do Sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x;;
RHO_ADJ;Rodesiana;rhodésien;Rhodesisch;;Rhodesiana;;;;;;;;;x;;
RHO_conservative;Partido da Rodésia;Parti de la Rhodésie;Rhodesia Party;;Partido de Rhodesia;;;;;;;;;x;;
RHO_liberal;Partido Federal Unido;Parti Fédéral Uni;United Federal Party;;Partido Federal Unido;;;;;;;;;x;;
RHO_reactionary;Frente Rodesiana;Front rhodésien;Rhodesian Front;;Frente Rhodesiano;;;;;;;;;x;;
RHO_socialist;ZANU;ZANU;ZANU;;ZANU;;;;;;;;;x;;
RHO_communist;ZAPU;ZAPU;ZAPU;;ZAPU;;;;;;;;;x;;
RHO_anarcho_liberal;Associação Governamental Responsável;Association pour un Gouvernement responsable;Responsible Government Association;;Asociación por un Gobierno Responsable;;;;;;;;;x;;
RHO_fascist;The When-Wes;When-Wes;The When-Wes;;Los When-Wes;;;;;;;;;x;;
EGY_1842;Darfur;Darfour;Darfur;;Darfur;;;;;;;;;x;;
EGY_1838;Kordofan;Kordofan;Kordofan;;Kordofan;;;;;;;;;x;;
EGY_915;Líbano;Liban;Libanon;;Líbano;;;;;;;;;x;;
CHI_2562;Formosa;Formose;Formosa;;Formosa;;;;;;;;;x;;
BEL_1977;Bas-Congo;Bas-Congo;Bas-Congo;;Bas-Congo;;;;;;;;;x;;
BEL_1987;Katanga;Katanga;Katanga;;Katanga;;;;;;;;;x;;
BEL_1990;Congo Oriental;Congo Oriental;Congo Orientale;;Congo Orientale;;;;;;;;;x;;
BEL_1984;Kasai;Kasai;Kasai;;Kasai;;;;;;;;;x;;
POR_1999;Angola do Norte;Nord de l’Angola;Nord-Angola;;Angola del norte;;;;;;;;;x;;
ENG_1956;Camarões do Sul;Sud du Cameroun;Süd-Kamerun;;Camerún meridional;;;;;;;;;x;;
ENG_1960;Camarões do Norte;Nord du Cameroun;Nord-Kamerun;;Camerún septentrional;;;;;;;;;x;;
ENG_1868;Somalilândia;Somalie;Somaliland;;Somalilandia;;;;;;;;;x;;
ENG_2026;Vale do Rift;Vallée du Rift;Großer Afrikanischer Grabenbruch;;Rift Valley;;;;;;;;;x;;
ENG_2024;Quênia;Kenya;Kenia;;Kenia;;;;;;;;;x;;
ENG_2019;Uganda;Ouganda;Uganda;;Uganda;;;;;;;;;x;;
TRN_2108;Transvaal;Transvaal;Transvaal;;Transvaal;;;;;;;;;x;;
POR_2060;Moçambique;Mozambique;Mosambik;;Mozambique;;;;;;;;;x;;
FRA_1884;Serra Leoa;Sierra Leone;Sierra Leone;;Sierra Leona;;;;;;;;;x;;
FRA_1813;Níger;Niger;Niger;;Níger;;;;;;;;;x;;
FRA_1892;Costa de Marfim Oriental;Est de la Côte d’Ivoire;Östliche Elfenbeinküste;;Costa de Marfil oriental;;;;;;;;;x;;
FRA_1893;Costa de Marfim Ocidental;Ouest de la Côte d’Ivoire;Westliche Elfenbeinküste;;Costa de Marfil occidental;;;;;;;;;x;;
FRA_1788;Gambia;Gambie;Gambia;;Gambia;;;;;;;;;x;;
FRA_1783;Senegal;Sénégal;Senegal;;Senegal;;;;;;;;;x;;
FRA_1775;Mauritania;Côte de la Mauritanie;Mauretanische Küste;;Costa de Mauritania;;;;;;;;;x;;
MOR_1696;Marrocos Ocidental;Maroc Occidental;West-Marokko;;Marruecos occidental;;;;;;;;;x;;
POR_2003;Angola do Sul;Sud de l’Angola;Süd-Angola;;Angola meridional;;;;;;;;;x;;
POR_2006;Angola Oriental;Est de l’Angola;Ost-Angola;;Angola oriental;;;;;;;;;x;;
ALD_1718;Saara;Sahara central Est;Östlich-zentrale Sahara;;Este del Sahara central;;;;;;;;;x;;
ALD_1714;Saara Ocidental;Sahara central Ouest;Westlich-zentrale Sahara;;Oeste del Sahara central;;;;;;;;;x;;
TRI_1739;Deserto da Líbia;Désert de Lybie;Lybische Wüste;;Desierto libio;;;;;;;;;x;;
EGY_1754;Líbia;Côte lybienne;Lybische Küste;;Costa de Libia;;;;;;;;;x;;
FRA_1780;Mauritânia Interior;Mauritanie intérieure;Inneres Mauritanien;;Mauritania interior;;;;;;;;;x;;
ORA_2103;Vrystaat;Vrystaat;Vrystaat;;Vrystaat;;;;;;;;;x;;
ENG_2092;Cabo do Norte;Cap nord;Northern Cape;;Cabo del norte;;;;;;;;;x;;
ENG_2083;Namaqualand;Namaqualand;Namaqualand;;Namaqualandia;;;;;;;;;x;;
ENG_2096;Cabo Oriental;Cap oriental;Eastern Cape;;Cabo oriental;;;;;;;;;x;;
ENG_2087;Colônia do Cabo;Colonie du Cap;Cape Colony;;Colonia del Cabo;;;;;;;;;x;;
BEL_1992;Equador;Equateur;Equateur;;Equateur;;;;;;;;;x;;
FRA_1978;Congo;Congo;Kongo;;El Congo;;;;;;;;;x;;
CNG;Congo;Congo;Kongo;;El Congo;;;;;;;;;x;;
CNG_absolute_monarchy;Estado Livre do Congo;Etat libre du Congo;Kongo-Freistaat;;Estado libre del Congo;;;;;;;;;x;;
CNG_presidential_dictatorship;Zaire;Zaïre;Zaire;;Zaire;;;;;;;;;x;;
CNG_hms_government;Congo;Congo;Kongo;;El Congo;;;;;;;;;x;;
CNG_democracy;Zaire;Zaïre;Zaire;;Zaire;;;;;;;;;x;;
CNG_ADJ;Congolesa;congolais;Kongolesisch;;Congolesa;;;;;;;;;x;;
the_congo_conference_title;Anfitrião da Conferência do Congo;Accueillir la conférence du Congo;Ausrichtung der Kongo-Konferenz;;Albergar la Conferencia del Congo;;;;;;;;;x;;
the_congo_conference_desc;"A Conferência do Congo, também conhecida como ""Congresso de Berlim"", foi uma conferência internacional realizada em 1884, a pedido do chanceler alemão, Otto Graf von Bismarck. A conseqüência mais imediata do ""Ato Geral"" adotado nela foi a formalização das regras de operação da expansão colonial na África e a confirmação do estado livre do Congo como bens pessoais do rei Leopoldo II da Bélgica. Qual será o resultado desta vez? Celebre a conferência do Congo e deixe a sorte decidir! Devemos estar prontos para enviar convites para outros países dentro de alguns meses depois de tomar essa decisão.";La Conférence du Congo, également appelée « Conférence de Berlin » est une conférence internationale qui s’est tenue en 1884 à l’initiative du Chancelier allemand Otto Graf von Bismarck. Les conséquences immédiates de la « déclaration générale » adoptée à la conférence fut la formalisation des règles d’engagement pour l’expansion en Afrique et la confirmation de l’Etat Libre du Congo en tant que propriété personnelle du roi Léopold II de Belgique. Quel en sera l’issue cette fois-ci ? Accueillez la Conférence du Congo et que les dés soient jetés ! Nous devrions être en mesure d’envoyer les invitations aux autres nations quelques mois après avoir entériné la décision.;Die Kongo-Konferenz, auch bekannt als 'Berlin-Konferenz', war eine im Jahr 1884 auf Initiative des deutschen Kanzlers Otto Graf von Bismarck abgehaltene internationale Konferenz. Die unmittelbaren Konsequenzen des Hauptbeschlusses der Konferenz waren die Formalisierung der Verhaltensregeln für die koloniale Expansion in Afrika und die Bestätigung des Kongo-Freistaats als persönlichen Besitz von König Leopold II. von Belgien. Welches Ergebnis wird die Konferenz dieses Mal haben? Richten Sie die Kongo-Konferenz aus, und lassen Sie die Würfel fallen! Wir sollten uns vorbereiten, andere Länder innerhalb weniger Monate nach dieser Entscheidung einzuladen.;;La Conferencia del Congo, conocida también como 'Congreso de Berlín' fue una conferencia internacional celebrada en 1884 a instancias del canciller de Alemania, Otto Graf von Bismarck. La consecuencia más inmediata del 'Acta general' adoptada en ella fue la formalización de las reglas de funcionamiento de la expansión colonial en África y la confirmación del estado libre del Congo como patrimonio personal del rey Leopoldo II de Bélgica. ¿Cuál será su desenlace esta vez? ¡Celebrad la conferencia del Congo y que la suerte decida! Debemos estar listos para enviar invitaciones a otros países a los pocos meses de tomar esta decisión.;;;;;;;;;x;;
EVTNAME19330;A Conferência de $CAPITAL$;La Conférence de $CAPITAL$;Die $CAPITAL$-Konferenz;;La conferencia de $CAPITAL$ ;;;;;;;;;x;;
EVTDESC19330;Eu não quero perder a oportunidade de obter uma boa parte do magnífico bolo Africano.'\n- Leopoldo II da Bélgica\n\nOs preparativos para uma grande conferência internacional sobre políticas coloniais na África estão em andamento no(a) $COUNTRY$, e hoje o $MONARCHTITLE$ está pronto para enviar convites para outros países civilizados e grupos interessados em todo o mundo. A questão principal em cima da mesa é a resolução final da questão do Congo. Um dos países delegados terá o direito exclusivo de controlar e explorar essa colônia. As potências secundárias, os países sem impérios coloniais e os poderes que já detêm direitos sobre as áreas do Congo terão uma posição preferencial nas negociações.;« Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique »\n Léopold II de Belgique\n\n$COUNTRY$ : les préparatifs pour accueillir une conférence internationale importante sur la politique coloniale sont en cours et ce jour, le $MONARCHTITLE$ est prêt à envoyer les invitations aux autres nations civilisées et aux parties concernées à travers le monde. Le sujet principal de la conférence sera le règlement définitif de la question du Congo. Une nation représentée obtiendra le droit exclusif de contrôler et exploiter le Congo. Les puissances secondaires, les nations sans empires coloniaux et les Puissances ayant déjà fait valoir leurs droits sur le Congo seront traitées prioritairement dans les négociations.;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden.'\n- Leopold II. von Belgien\n\nIn $COUNTRY$ bereitet man schon seit einiger Zeit eine große internationale Konferenz über die Kolonialpolitik in Afrika vor, und seit heute ist $MONARCHTITLE$ bereit, Einladungen an andere zivilisierte Nationen und betroffene Parteien auf der ganzen Welt zu verschicken. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein. Einer der delgierten Nationen wird die exklusiven Kontroll- und Ausbeutungsrechte von Kolonial-Kongo erhalten. Großmächte zweiten Ranges, Nationen ohne Kolonien und Mächte, die bereits Gebiete im Kongo beanspruchen, werden bei den Verhandlungen bevorzugt behandelt.;;No quiero perder la oportunidad de conseguir una buena porción de la magnífica tarta africana\n- Leopoldo II de Bélgica\n\nLos preparativos para la celebración de una conferencia internacional sobre la colonización en África llevan ya algún tiempo en marcha en $COUNTRY$ y hoy el $MONARCHTITLE$ está listo para enviar invitaciones a los demás países civilizados y grupos interesados de todo el mundo. El asunto principal sobre la mesa es la resolución definitiva de la cuestión del Congo. A uno de los países delegados se le otorgará el derecho exclusivo a controlar y explotar esta colonia. Las potencias secundarias, los países sin imperios coloniales y las potencias que ya ostenten derechos sobre zonas del Congo disfrutarán de una posición preferente en las negociaciones.;;;;;;;;;x;;
EVTOPTA19330;Excelente, mande os convites!;Excellent, envoyez les invitations !;Hervorragend, Einladung verschicken!;;¡Excelente, enviad las invitaciones!;;;;;;;;;x;;
EVTOPTB19330;Eu acho que seria melhor se isso não desse em nada...;Je pense qu’il serait bon que rien ne sorte de tout ça…;Es wäre wohl besser, wenn bei dieser Konferenz nichts herauskäme ...;;Creo que será mejor que esto quede en nada...;;;;;;;;;x;;
EVTNAME19335;A Conferência do Congo;La Conférence du Congo;Die Kongo-Konferenz;;La conferencia del Congo;;;;;;;;;x;;
EVTDESC19335;$MONARCHTITLE$, $FROMCOUNTRY$ vai organizar uma conferência internacional para lidar com a questão da colonização da África. A principal questão a ser abordada será a questão do Congo e o resultado mais provável é que toda a região seja reconhecida como uma posse de um dos países delegados. Quase todo país civilizado do mundo enviará uma delegação, mas o custo disso pode ser maior do que os benefícios obtidos.;$MONARCHTITLE$, une conférence internationale importante aura lieu en $FROMCOUNTRY$ sur la politique et les pratiques de la colonisation de l’Afrique. Le sujet principal de la conférence sera le règlement de la question du Congo, et l’issue la plus probable est que le Congo dans son intégralité sera reconnu come possession d’une des nations présentes. La plupart des nations civilisées du monde enverra une délégation à la conférence, mais envoyer une délégation pourrait bien coûter plus cher que les bénéfices potentiels ne rapporteront.;$MONARCHTITLE$, $FROMCOUNTRY$ hält eine große internationale Konferenz über die Politik und Verhaltensweisen zur weiteren Kolonisierung Afrikas ab. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein, und wahrscheinlich wird einem der delegierten Länder am Ende der Konferenz der gesamte Kongo als Besitz zugesprochen werden. Fast jede zivilisierte Nation der Welt wird eine Delegation zu der Konferenz schicken, aber das Entsenden einer Delegation könnte teurer werden als die potenziellen Gewinne.;;$MONARCHTITLE$, $FROMCOUNTRY$ va a organizar una conferencia internacional para tratar el tema de la colonización de África. El asunto principal que se tratará será la cuestión del Congo y el resultado más probable es que toda la región se le reconozca como posesión a uno de los países delegados. Casi todos los países civilizados del mundo enviarán una delegación, pero el coste de esta podría ser superior a los beneficios obtenidos.;;;;;;;;;;;x
EVTOPTA19335;Eu não quero perder a chance de obter uma grande porção da torta africana!;Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique !;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden!;;¡No quiero perder la ocasión de conseguir una gran porción de la tarta africana!;;;;;;;;;x;;
EVTOPTB19335;Eu não acho que uma questão tão trivial mereça nossa atenção.;Je ne pense pas qu’une affaire si peu importante mérite notre attention.;Ich denke nicht, dass eine derart unwichtige Angelegenheit unserer Aufmerksamkeit wert sind.;;No creo que un asunto tan trivial merezca nuestra atención.;;;;;;;;;x;;
EVTNAME19340;Estado Livre do Congo!;L’Etat Libre du Congo !;Der Kongo-Freistaat!;;¡El estado libre del Congo!;;;;;;;;;x;;
EVTDESC19340;O estado livre do Congo é único em sua classe. Ele não tem nada a esconder, ele não tem segredos e ele não está em dívida com ninguém, exceto seu fundador.'\n- Rei Leopoldo II da Bélgica\n\nA Conferência do Congo, convocada há algum tempo, chegou a uma decisão sobre a questão do Congo. A Conferência confirmou, na 'Lei Geral' publicada hoje, que o $COUNTRY$ terá o direito de governar, explorar e colonizar o Congo. O Estado Livre do Congo estará sob o domínio do(a) $COUNTRY$, mas administrado como um estado formalmente independente. Outras nações certamente se apressarão para estabelecer relações comerciais e investigar todo o potencial econômico do Congo.;« L’État Libre du Congo est unique en son genre. Il n’a rien à cacher, n’a pas de secrets et n’est redevable à personne d’autre que son fondateur. »\n Léopold II de Belgique\n\nLa Conférence du Congo est parvenue à une décision au regard de la question congolaise. La Conférence a confirmé dans sa déclaration générale publiée ce jour, qu’un pays se verrait accorder les droits de diriger, exploiter et coloniser le Congo. Primauté a été donnée au projet $COUNTRY_ADJ$. L’Etat Libre du Congo sera administré par cette nation, mais sous la forme d’un pays indépendant. Les autres nations vont sans doute se précipiter pour établir des relations commerciales et examiner le potentiel économique du Congo.;Der Kongo-Freistaat ist einzig in seiner Art. Er hat nichts zu verbergen, keine Geheimnisse und er gehört niemand anderem als seinem Gründer.'\n- König Leopold II. von Belgien\n\nDie vor einiger Zeit abgehaltene Kongo-Konferenz ist zu einer Entscheidung hinsichtlich der Kongofrage gekommen: Die Konferenz hat bestätigt, dass der heute veröffentlichte Hauptbeschluss $COUNTRY$ das Recht zum Regieren, Ausbeuten und Kolonisierung des Kongo zusprechen wird. Der Kongo-Freistaat wird unter der Herrschaft von $COUNTRY$ stehen, formell aber als unabhängiger Staat verwaltet. Andere Nationen werden sicherlich hastig Handelsbeziehungen aufnehmen und das volle Wirtschaftspotenzial des Kongos untersuchen.;;El estado libre del Congo es único en su clase. No tiene nada que ocultar, no tiene secretos y no está en deuda con nadie, salvo con su fundador.\n- Leopoldo II de Bélgica\n\nLa conferencia del Congo, reunida hace algún tiempo, ha tomado una decisión con respecto a la cuestión del Congo. En el 'Acta general' promulgada hoy, la conferencia ha decidido que $COUNTRY$ recibirá el derecho de gobernar, colonizar y explotar la región. El estado libre del Congo quedará sometido a la autoridad de $COUNTRY$, pero será administrado como un estado formalmente independiente. Sin duda, otros países se apresurarán a establecer relaciones comerciales y a explorar todo el potencial económico del Congo;;;;;;;;;x;;
EVTOPTA19340;Oh, que ótimo dia!;Oh joie !;Oh Freude!;;¡Oh, qué gran día!;;;;;;;;;x;;
CNG_liberal;Partido Liberal;Parti Libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;
CNG_conservative;Partido Conservador;Parti Conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x;;
CNG_socialist;Partido Socialista;Parti Socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;x;;
CNG_communist;Partido Comunista;Parti Communiste;Kommunistische Partei;;Partido Comunista;;;;;;;;;x;;
CNG_reactionary;Partido Reacionário;Parti Réactionnaire;Reaktionäre Partei;;Partido Reaccionario;;;;;;;;;x;;
CNG_fascist;Partido Fascista;Parti Fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x;;
CNG_anarcho_liberal;Partido Anarco-Liberal;Party Anarcho-libéral;Anarcho-liberale Partei;;Partido anarcoliberal;;;;;;;;;x;;
EVTNAME70000;$STATE$ Granted Statehood!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;¡$STATE$ - condición de estado!;;;;;;;;;x;;
EVTNAME70001;$STATE$ Granted Statehood!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;¡$STATE$ - condición de estado!;;;;;;;;;x;;
IS_SECONDARY_NATION;é uma Potência Secundária;est une puissance de second rang;Ist Großmacht zweiten Ranges;;es una potencia secundaria;;;;;;;;;x;;
IS_NOT_SECONDARY_NATION;NÃO é uma Potência Secundária;nn’est pas une puissance de second rang;Ist keine Großmacht zweiten Ranges;;NO es una potencia secundaria;;;;;;;;;x;;
SET_PRIMARY_CULTURE;§Y$CULTURE$§W definido como cultura primária.\n;§Y$CULTURE$§W est la culture principale.\n;§Y$CULTURE$§W als Primärkultur eingestellt.\n;;§Y$CULTURE$§W se convierte en cultura principal.\n;;;;;;;;;x;;
CB_ASSERT_HEGEMONY;Asseverar Hegemonia\n;Asseoir son hégémonie\n;Vorherrschaft behaupten\n;;Afirmar hegemonía\n;;;;;;;;;x;;
unification_humiliate_cb_setup;Isso força outra Grande Potência a aceitar sua liderança sobre uma união cultural comum.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una unión cultural común.;;;;;;;;;x;;
unification_humiliate_cb_desc;Isso força outra Grande Potência a aceitar sua liderança sobre uma união cultural comum. Toda a sua influência sobre os países da área será perdida.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune. Toute son influence sur les pays de la zone sera perdue.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren. Der Einfluss der anderen Macht über Länder in dieser Region geht dadurch verloren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una unión cultural común. Toda su influencia sobre los países de la zona se pierde.;;;;;;;;;x;;
EVTNAME19345;Borracha do Congo!;Le caoutchouc du Congo !;Kautschuk aus dem Kongo!;;¡Caucho del Congo!;;;;;;;;;x;;
EVTDESC19345;O solo da bacia do Congo é rico, fértil e perfeitamente adequado para o cultivo de borracha natural. Infelizmente, grande parte dessa terra selvagem, mas verdejante, está adormecida, inexplorada e inutilizada, sob o domínio sufocante da barbárie e do atraso. Poderosos interesses econômicos dentro do(a) $COUNTRY$ desejam nada mais do que ter a oportunidade de desenvolver e explorar a riqueza natural da cornucópia escura que é o Estado Livre do Congo, e, além disso, não fazê-lo pode dar aos nativos ideias perigosas. O que você diz, sua Majestade?;Le sol du bassin du Congo est riche, fertile et convient parfaitement à la culture du caoutchouc naturel. Malheureusement, l’essentiel de cette terre verdoyante et sauvage demeure inexploitée car livrée aux mains de la barbarie et de l’arriération. De puissants intérêts économique en $COUNTRY$ ne souhaitent rien moins que d’avoir la possibilité de développer et exploiter les richesses naturelles de cette sombre corne d’abondance que constitue l'Etat Libre du Congo. Ne rien faire pourrait donner des idées dangereuses aux indigènes. Qu’en dites-vous Votre Majesté ?;Der Boden des Kongobeckens ist reich, fruchtbar und perfekt zum Anbau von natürlichem Kautschuk geeignet. Leider aber liegt ein Großteil dieses wilden, aber unreifen Landes unerforscht und ungenutzt im erstickenden Griff von Barbarismus und Rückständigkeit. Mächtige Wirtschaftskräfte in $COUNTRY$ wünschen sich nichts mehr, als die Gelegenheit zur Entwicklung und Ausbeutung der natürlichen Reichtümer dieses afrikanischen Füllhorns zu bekommen, das der Kongo-Freistaat darstellt. Außerdem würde man die Eingeborenen ansonsten eventuell auf gefährliche Ideen bringen. Was sagt Ihr, Eure Majestät?;;El suelo de la cuenca del Congo, rico y fértil, es un lugar idóneo para cultivar caucho natural. Por desgracia, parte de este salvaje vergel permanece inexplorada y sin usar, en las asfixiantes garras de la barbarie y el atraso. Los grandes poderes económicos de $COUNTRY$ no desean otra cosa que tener la oportunidad de desarrollar y explotar la riqueza natural de esa cornucopia negra que es el estado libre del Congo. Además, si no lo hacemos podríamos dar peligrosas ideas a los nativos. ¿Qué decís al respecto, majestad?;;;;;;;;;x;;
EVTOPTA19345;Eu tenho certeza que os nativos podem dar uma mãozinha!;Je suis certain que les autochtones nous y aideront !;Die Eingeborenen können uns sicher zur Hand gehen!;;¡Seguro que a esos nativos nos agradecen que les echemos una mano!;;;;;;;;;x;;
EVTOPTB19345;Nós viemos para trazer a civilização, não para saquear o país.;Nous sommes là pour apporter la civilisation, pas pour piller le pays !;Wir bringen das Geschenk der Zivilisation und sind keine Plünderer!;;Hemos venido a traer la civilización, no a saquear el país.;;;;;;;;;x;;
EVTNAME19350;Associação de Reforma do Congo;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;Asociación para Reforma del Congo;;;;;;;;;x;;
EVTDESC19350;Durante os últimos anos, várias testemunhas alegaram maus-tratos de sujeitos coloniais $COUNTRY_ADJ$ no Estado Livre do Congo. Aparentemente, as autoridades coloniais usam brutalidade prodigalidade, mutilação e até massacres. Estas histórias começam a pintar com tons muito escuros a política colonial $COUNTRY_ADJ$. AUma organização internacional - a Associação de Reforma do Congo - foi fundada com o objetivo declarado de restaurar a dignidade humana para os assuntos coloniais do $COUNTRY$, e vários autores renomados e humanistas internacionais se uniram à causa.;$COUNTRY$ : au cours des dernières années, des témoins ont rapporté les mauvais traitements qui ont cours à l’encontre des indigènes des colonies dans l’Etat Libre du Congo. Brutalité, mutilations et même massacres sont souvent utilisés comme outils de contrôle par les colons sur les indigènes et ces rapports commencent à jeter un éclairage sombre sur la politique coloniale de l’État $COUNTRY_ADJ$. Une association internationale, l’Association pour la Réforme au Congo, a été fondée dans le but de restaurer la dignité des indigènes des colonies de l’État $COUNTRY_ADJ$. Plusieurs auteurs de renom et des humanitaires internationaux se sont joints à la cause.;Mehrere Augenzeugenberichte während der letzten Jahre verdeutlichen die kontinuierliche Misshandlung von $COUNTRY_ADJ$ Kolonialuntertanen im Kongo-Freistaat. Man berichtete, dass weitläufige Brutalität, Verstümmelungen und sogar Massaker oft als Unterwerfungsmaßnahmen eingesetzt würden, und diese Berichten haben begonnen, die $COUNTRY_ADJ$ Kolonialpolitik in äußerst schlechtem Licht erscheinen zu lassen. Nun wurde eine internationale Organisation -- die Congo Reform Association -- gegründet, die es sich auf die Fahnen geschrieben hat, die Menschenwürde der Kolonialuntertanen von $COUNTRY$ wiederherzustellen. Mehrere bekannte Autoren und internationale Verfechter der Menschenwürde haben sich für ihre Sache stark gemacht.;;Durante los últimos años, varios testigos han dado testimonio de los malos tratos que reciben los súbditos coloniales de $COUNTRY$ en el estado libre del Congo. Según parece, las autoridades coloniales emplean con prodigalidad la brutalidad, la mutilación e incluso las masacres. Estas historias comienzan a pintar con tintes muy oscuros la política colonial $COUNTRY_ADJ$. Se acaba de fundar una organización internacional, la Asociación para la Reforma del Congo, con el fin de devolver la dignidad a los súbditos coloniales de $COUNTRY$, y varios autores y filántropos famosos ya han anunciado su adhesión a la causa.;;;;;;;;;x;;
EVTOPTA19350;Droga!;Bon sang !;Verdammt!;;¡Maldición!;;;;;;;;;x;;
annex_the_congo_title;Anexação do Congo;Annexer le Congo;Kongo annektieren;;Anexionad el Congo;;;;;;;;;x;;
annex_the_congo_desc;A pressão internacional vem aumentando sobre a questão do Estado Livre do Congo. O Estado Livre, que é governado como propriedade pessoal de nosso Monarca, está recebendo uma enxurrada de críticas internacionais por conta das políticas coloniais brutais aplicadas lá. Nossa melhor opção neste estágio é provavelmente anexar o Estado Livre e reformar sua administração.;La pression internationale monte au sujet de l’Etat Libre du Congo. L’État Libre, qui est gouverné comme une propriété privée de notre souverain reçoit une volée de bois vert de la part de la communauté internationale au sujet du comportement brutal des colons. Notre meilleure option est sans doute d’annexer l’Etat Libre et d’en réformer l’administration.;Der internationale Druck über die Problematik des Kongo-Freistaats ist gewachsen. Der Freistaat, der als persönliches Eigentum unseres Königs regiert wird, erhält wegen der brutalen Kolonialpolitik, die dort durchgesetzt wird, massive internationale Kritik. Unsere beste Option beim jetzigen Stand ist wohl, den Freistaat zu annektieren und seine Verwaltung zu reformieren.;;La presión internacional sobre el asunto del Congo no deja de crecer. El estado libre, gobernado como patrimonio personal de nuestro monarca, es objeto de un bombardeo de críticas desde todo el mundo por la brutalidad de las políticas coloniales llevadas a cabo allí. A estas alturas, probablemente la mejor solución sea anexionar el estado libre y reformar su administración.;;;;;;;;;x;;
the_congo_reform_association;Associação de Reforma do Congo;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;La Asociación para la Reforma del Congo;;;;;;;;;x;;
the_congo_refrom_association_desc;Uma organização humanitária internacional está pintando nossas políticas coloniais no Congo de maneira bastante sombria.;Une organisation humanitaire internationale jette une lumière très défavorable sur notre politique coloniale au Congo.;Eine internationale Menschenrechtsorganisation wirft ein ungutes Licht auf unsere Kolonialpolitik im Kongo.;;Una organización humanitaria internacional está pintando de tintes más bien oscuros nuestras políticas coloniales en el Congo.;;;;;;;;;x;;
MODIFIER_BADBOY;Infâmia;Infamie;Infamie;;Infamia;;;;;;;;;x;;
rename_the_congo_title;Explore o Congo!;Explorer le Congo !;Kongo erforschen!;;¡Exploremos el Congo!;;;;;;;;;x;;
rename_the_congo_desc;Com o Estado Livre do Congo tendo sido confirmado como Propriedade Pessoal do Rei Leopoldo II, é justo e razoável que agora exploremos a região, e talvez deixemos uma marca pessoal nela?;L’Etat Libre du Congo ayant été confirmé comme étant la propriété privée du roi Léopold II, il semble juste et naturel que nous explorions la région, et peut-être y laisser notre marque ?;Nachdem der Kongo-Freistaat als persönliches Eigentum von König Leopold II. bestätigt wurde, ist es nur vernünftig und gerecht, dass wir die Region nun erforschen ... und ihr vielleicht ein bisschen unseren Stempel aufdrücken.;;Ahora que el Congo se ha convertido en patrimonio personal del rey Leopoldo II, ¿no es razonable que exploremos la región e incluso intentemos dejar nuestro sello personal allí?;;;;;;;;;x;;
PROV2049;Lourenço Marques;Lourenzo Marques;Lourenço Marques;;Lourenzo Marques;;;;;;;;;x;;
brazzas_expedition_title;Expedição de Brazza;Expédition de Brazza;Brazzas Expedition;;La expedición de Brazza;;;;;;;;;x;;
